location,date,new_deaths_per_million
Latvia,2021-10-22,13.509
Latvia,2021-10-23,14.049
Latvia,2021-10-24,5.403
Latvia,2021-10-25,11.347
Latvia,2021-10-26,14.589
Latvia,2021-10-27,17.832
Latvia,2021-10-28,34.582
Latvia,2021-10-29,13.509
Latvia,2021-10-30,21.074
Latvia,2021-10-31,8.646
Latvia,2021-11-01,8.646
Latvia,2021-11-02,23.235
Latvia,2021-11-03,24.316
Latvia,2021-11-04,23.775
Latvia,2021-11-05,23.235
Latvia,2021-11-06,15.13
Latvia,2021-11-07,14.589
Latvia,2021-11-08,8.646
Latvia,2021-11-09,24.856
Latvia,2021-11-10,19.993
Latvia,2021-11-11,25.937
Latvia,2021-11-12,19.993
Latvia,2021-11-13,27.558
Latvia,2021-11-14,15.13
Latvia,2021-11-15,1.621
Latvia,2021-11-16,16.751
Latvia,2021-11-17,42.688
Latvia,2021-11-18,14.049
Latvia,2021-11-19,10.267
Latvia,2021-11-20,10.807
Latvia,2021-11-21,5.403
Latvia,2021-11-22,9.186
Latvia,2021-11-23,21.614
Latvia,2021-11-24,30.26
Latvia,2021-11-25,10.807
Latvia,2021-11-26,16.21
Latvia,2021-11-27,9.186
Latvia,2021-11-28,8.646
Latvia,2021-11-29,4.863
Latvia,2021-11-30,12.968
Latvia,2021-12-01,18.372
Latvia,2021-12-02,10.267
Latvia,2021-12-03,8.646
Latvia,2021-12-04,7.025
Latvia,2021-12-05,3.242
Latvia,2021-12-06,5.403
Latvia,2021-12-07,12.428
Latvia,2021-12-08,13.509
Latvia,2021-12-09,12.968
Latvia,2021-12-10,5.944
Latvia,2021-12-11,3.242
Latvia,2021-12-12,4.863
Latvia,2021-12-13,0.54
Latvia,2021-12-14,7.565
Latvia,2021-12-15,9.726
Latvia,2021-12-16,5.944
Latvia,2021-12-17,5.944
Latvia,2021-12-18,4.323
Latvia,2021-12-19,3.242
Latvia,2021-12-20,5.403
Latvia,2021-12-21,6.484
Latvia,2021-12-22,5.944
Latvia,2021-12-23,6.484
Latvia,2021-12-24,2.702
Latvia,2021-12-25,3.242
Latvia,2021-12-26,1.621
Latvia,2021-12-27,2.161
Latvia,2021-12-28,11.888
Latvia,2021-12-29,12.968
Latvia,2021-12-30,4.323
Latvia,2021-12-31,4.863
Latvia,2022-01-01,3.782
Latvia,2022-01-02,1.081
Latvia,2022-01-03,8.105
Latvia,2022-01-04,3.242
Latvia,2022-01-05,7.025
Latvia,2022-01-06,6.484
Latvia,2022-01-07,9.186
Latvia,2022-01-08,4.323
Latvia,2022-01-09,4.323
Latvia,2022-01-10,1.621
Latvia,2022-01-11,3.782
Latvia,2022-01-12,11.888
Latvia,2022-01-13,5.403
Latvia,2022-01-14,6.484
Latvia,2022-01-15,7.565
Latvia,2022-01-16,2.161
Latvia,2022-01-17,2.161
Latvia,2022-01-18,4.323
Latvia,2022-01-19,9.186
Latvia,2022-01-20,7.565
Latvia,2022-01-21,0.0
Latvia,2022-01-22,10.807
Latvia,2022-01-23,1.081
Latvia,2022-01-24,2.161
Latvia,2022-01-25,8.105
Latvia,2022-01-26,7.565
Latvia,2022-01-27,9.726
Latvia,2022-01-28,4.863
Latvia,2022-01-29,3.782
Latvia,2022-01-30,3.242
Latvia,2022-01-31,2.702
Latvia,2022-02-01,8.105
Latvia,2022-02-02,12.428
Latvia,2022-02-03,6.484
Latvia,2022-02-04,5.944
Latvia,2022-02-05,5.944
Latvia,2022-02-06,3.242
Latvia,2022-02-07,4.863
Latvia,2022-02-08,4.863
Latvia,2022-02-09,4.863
Latvia,2022-02-10,4.863
Latvia,2022-02-11,10.807
Latvia,2022-02-12,7.025
Latvia,2022-02-13,2.161
Latvia,2022-02-14,2.702
Latvia,2022-02-15,6.484
Latvia,2022-02-16,10.807
Latvia,2022-02-17,6.484
Latvia,2022-02-18,10.807
Latvia,2022-02-19,3.242
Latvia,2022-02-20,4.863
Latvia,2022-02-21,2.702
Latvia,2022-02-22,9.186
Latvia,2022-02-23,8.105
Latvia,2022-02-24,7.565
Latvia,2022-02-25,17.291
Latvia,2022-02-26,17.291
Latvia,2022-02-27,3.782
Latvia,2022-02-28,4.863
Latvia,2022-03-01,9.186
Latvia,2022-03-02,15.13
Latvia,2022-03-03,8.105
Latvia,2022-03-04,12.968
Latvia,2022-03-05,13.509
Latvia,2022-03-06,1.621
Latvia,2022-03-07,4.863
Latvia,2022-03-08,4.863
Latvia,2022-03-09,8.105
Latvia,2022-03-10,7.025
Latvia,2022-03-11,7.565
Latvia,2022-03-12,12.428
Latvia,2022-03-13,1.081
Latvia,2022-03-14,4.323
Latvia,2022-03-15,3.242
Latvia,2022-03-16,10.807
Latvia,2022-03-17,7.565
Latvia,2022-03-18,5.403
Latvia,2022-03-19,7.025
Latvia,2022-03-20,2.161
Latvia,2022-03-21,1.621
Latvia,2022-03-22,5.944
Latvia,2022-03-23,7.025
Latvia,2022-03-24,11.347
Latvia,2022-03-25,5.403
Latvia,2022-03-26,1.621
Latvia,2022-03-27,1.621
Latvia,2022-03-28,1.081
Latvia,2022-03-29,10.267
Latvia,2022-03-30,6.484
Latvia,2022-03-31,4.323
Latvia,2022-04-01,8.646
Latvia,2022-04-02,3.782
Latvia,2022-04-03,2.161
Latvia,2022-04-04,2.702
Latvia,2022-04-05,4.863
Latvia,2022-04-06,5.403
Latvia,2022-04-07,1.621
Latvia,2022-04-08,1.621
Latvia,2022-04-09,2.702
Latvia,2022-04-10,0.54
Latvia,2022-04-11,2.702
Latvia,2022-04-12,1.621
Latvia,2022-04-13,4.323
Latvia,2022-04-14,5.403
Latvia,2022-04-15,3.242
Latvia,2022-04-16,1.621
Latvia,2022-04-17,0.54
Latvia,2022-04-18,0.0
Latvia,2022-04-19,0.54
Latvia,2022-04-20,4.323
Latvia,2022-04-21,5.944
Latvia,2022-04-22,2.161
Latvia,2022-04-23,2.161
Latvia,2022-04-24,0.0
Latvia,2022-04-25,0.54
Latvia,2022-04-26,5.944
Latvia,2022-04-27,5.944
Latvia,2022-04-29,0.54
Latvia,2022-04-30,0.0
Latvia,2022-05-01,0.0
Latvia,2022-05-02,5.403
Latvia,2022-05-03,3.782
Latvia,2022-05-04,0.0
Latvia,2022-05-05,1.621
Latvia,2022-05-06,4.863
Latvia,2022-05-07,0.0
Latvia,2022-05-08,0.0
Latvia,2022-05-09,0.54
Latvia,2022-05-10,1.081
Latvia,2022-05-11,1.081
Latvia,2022-05-12,1.081
Latvia,2022-05-13,1.081
Latvia,2022-05-14,0.0
Latvia,2022-05-15,0.0
Latvia,2022-05-16,2.702
Latvia,2022-05-17,0.54
Latvia,2022-05-18,3.782
Latvia,2022-05-19,1.081
Latvia,2022-05-20,0.0
Latvia,2022-05-21,0.0
Latvia,2022-05-22,0.0
Latvia,2022-05-23,1.081
Latvia,2022-05-24,1.081
Latvia,2022-05-25,0.54
Latvia,2022-05-26,1.081
Latvia,2022-05-27,1.621
Latvia,2022-05-28,0.0
Latvia,2022-05-29,0.0
Latvia,2022-05-30,0.0
Latvia,2022-05-31,0.54
Latvia,2022-06-01,1.081
Latvia,2022-06-02,1.081
Latvia,2022-06-03,0.0
Latvia,2022-06-04,0.0
Latvia,2022-06-05,0.0
Latvia,2022-06-06,1.081
Latvia,2022-06-07,2.161
Latvia,2022-06-08,1.081
Latvia,2022-06-09,0.54
Latvia,2022-06-10,0.0
Latvia,2022-06-11,0.0
Latvia,2022-06-12,0.0
Latvia,2022-06-13,1.081
Latvia,2022-06-14,1.081
Latvia,2022-06-15,0.0
Latvia,2022-06-16,0.54
Latvia,2022-06-17,1.081
Latvia,2022-06-18,0.0
Latvia,2022-06-19,0.0
Latvia,2022-06-20,1.081
Latvia,2022-06-21,2.702
Latvia,2022-06-22,2.161
Latvia,2022-06-23,0.0
Latvia,2022-06-24,0.0
Latvia,2022-06-25,0.0
Latvia,2022-06-26,0.0
Latvia,2022-06-27,0.0
Latvia,2022-06-28,1.621
Latvia,2022-06-29,1.081
Latvia,2022-06-30,0.0
Latvia,2022-07-01,0.0
Latvia,2022-07-02,0.0
Latvia,2022-07-03,0.0
Latvia,2022-07-04,0.0
Latvia,2022-07-05,1.081
Latvia,2022-07-06,2.161
Latvia,2022-07-07,1.621
Latvia,2022-07-08,0.0
Latvia,2022-07-09,0.0
Latvia,2022-07-10,0.0
Latvia,2022-07-11,1.081
Latvia,2022-07-12,0.0
Latvia,2022-07-13,0.0
Latvia,2022-07-14,1.081
Latvia,2022-07-15,1.081
Latvia,2022-07-16,0.0
Latvia,2022-07-17,0.0
Latvia,2022-07-18,0.0
Latvia,2022-07-19,1.621
Latvia,2022-07-20,0.54
Latvia,2022-07-21,0.0
Latvia,2022-07-22,0.0
Latvia,2022-07-23,0.0
Latvia,2022-07-24,0.0
Latvia,2022-07-25,0.0
Latvia,2022-07-26,2.702
Latvia,2022-07-27,1.621
Latvia,2022-07-28,1.621
Latvia,2022-07-29,1.081
Latvia,2022-07-30,0.0
Latvia,2022-07-31,0.0
Latvia,2022-08-01,2.161
Latvia,2022-08-02,1.621
Latvia,2022-08-03,0.54
Latvia,2022-08-04,0.0
Latvia,2022-08-05,0.54
Latvia,2022-08-06,0.0
Latvia,2022-08-07,0.0
Latvia,2022-08-08,0.0
Latvia,2022-08-09,2.161
Latvia,2022-08-10,1.621
Latvia,2022-08-11,0.0
Latvia,2022-08-12,0.54
Latvia,2022-08-13,0.0
Latvia,2022-08-14,0.0
Latvia,2022-08-15,0.0
Latvia,2022-08-16,2.161
Latvia,2022-08-17,2.702
Latvia,2022-08-18,0.54
Latvia,2022-08-19,0.54
Latvia,2022-08-20,0.0
Latvia,2022-08-21,0.0
Latvia,2022-08-22,2.161
Latvia,2022-08-23,2.161
Latvia,2022-08-24,3.242
Latvia,2022-08-25,0.54
Latvia,2022-08-26,1.081
Latvia,2022-08-27,0.0
Latvia,2022-08-28,0.0
Latvia,2022-08-29,2.161
Latvia,2022-08-30,1.621
Latvia,2022-08-31,1.081
Latvia,2022-09-01,0.54
Latvia,2022-09-02,1.081
Latvia,2022-09-03,0.0
Latvia,2022-09-04,0.0
Latvia,2022-09-05,0.54
Latvia,2022-09-06,1.621
Latvia,2022-09-07,0.54
Latvia,2022-09-08,1.081
Latvia,2022-09-09,0.54
Latvia,2022-09-10,0.0
Latvia,2022-09-11,0.0
Latvia,2022-09-12,0.0
Latvia,2022-09-13,1.621
Latvia,2022-09-14,2.161
Latvia,2022-09-15,0.54
Latvia,2022-09-16,2.161
Latvia,2022-09-17,0.0
Latvia,2022-09-18,0.0
Latvia,2022-09-19,1.081
Latvia,2022-09-20,1.621
Latvia,2022-09-21,1.621
Latvia,2022-09-22,1.621
Latvia,2022-09-23,0.54
Latvia,2022-09-24,0.0
Latvia,2022-09-25,0.0
Latvia,2022-09-26,0.0
Latvia,2022-09-27,1.621
Latvia,2022-09-28,0.0
Latvia,2022-09-29,3.242
Latvia,2022-09-30,2.161
Latvia,2022-10-01,0.0
Latvia,2022-10-02,0.0
Latvia,2022-10-03,2.161
Latvia,2022-10-04,4.323
Latvia,2022-10-05,1.081
Latvia,2022-10-06,0.54
Latvia,2022-10-07,1.621
Latvia,2022-10-08,0.0
Latvia,2022-10-09,0.0
Latvia,2022-10-10,0.54
Latvia,2022-10-11,3.242
Latvia,2022-10-12,2.161
Latvia,2022-10-13,1.621
Latvia,2022-10-14,1.081
Latvia,2022-10-15,0.0
Latvia,2022-10-16,0.0
Latvia,2022-10-17,2.702
Latvia,2022-10-18,1.621
Latvia,2022-10-19,0.0
Latvia,2022-10-20,0.54
Latvia,2022-10-21,1.081
Latvia,2022-10-22,0.0
Latvia,2022-10-23,0.0
Latvia,2022-10-24,1.081
Latvia,2022-10-25,1.621
Latvia,2022-10-26,1.621
Latvia,2022-10-27,1.621
Latvia,2022-10-28,1.621
Latvia,2022-10-29,0.0
Latvia,2022-10-30,0.0
Latvia,2022-10-31,0.0
Latvia,2022-11-01,1.621
Latvia,2022-11-02,0.0
Latvia,2022-11-03,1.081
Latvia,2022-11-04,2.161
Latvia,2022-11-05,0.0
Latvia,2022-11-06,0.0
Latvia,2022-11-07,1.081
Latvia,2022-11-08,1.621
Latvia,2022-11-09,1.621
Latvia,2022-11-10,1.621
Latvia,2022-11-11,1.621
Latvia,2022-11-12,0.0
Latvia,2022-11-13,0.0
Latvia,2022-11-14,1.081
Latvia,2022-11-15,2.161
Latvia,2022-11-16,0.54
Latvia,2022-11-17,0.0
Latvia,2022-11-18,0.0
Latvia,2022-11-19,0.0
Latvia,2022-11-20,0.0
Latvia,2022-11-21,0.0
Latvia,2022-11-22,0.54
Latvia,2022-11-23,0.54
Latvia,2022-11-24,0.54
Latvia,2022-11-25,0.54
Latvia,2022-11-26,0.0
Latvia,2022-11-27,0.0
Latvia,2022-11-28,0.0
Latvia,2022-11-29,2.161
Latvia,2022-11-30,0.0
Latvia,2022-12-01,3.242
Latvia,2022-12-02,2.702
Latvia,2022-12-03,0.0
Latvia,2022-12-04,0.0
Latvia,2022-12-05,0.54
Latvia,2022-12-06,1.081
Latvia,2022-12-07,1.081
Latvia,2022-12-08,0.0
Latvia,2022-12-09,0.54
Latvia,2022-12-10,0.0
Latvia,2022-12-11,0.0
Latvia,2022-12-12,1.621
Latvia,2022-12-13,1.081
Latvia,2022-12-14,0.0
Latvia,2022-12-15,2.161
Latvia,2022-12-16,2.161
Latvia,2022-12-17,0.0
Latvia,2022-12-18,0.0
Latvia,2022-12-19,2.702
Latvia,2022-12-20,3.782
Latvia,2022-12-21,3.242
Latvia,2022-12-22,0.54
Latvia,2022-12-23,1.621
Latvia,2022-12-24,0.0
Latvia,2022-12-25,0.0
Latvia,2022-12-26,0.0
Latvia,2022-12-27,1.081
Latvia,2022-12-28,0.0
Latvia,2022-12-29,3.782
Latvia,2022-12-30,4.863
Latvia,2022-12-31,0.0
Latvia,2023-01-01,0.0
Latvia,2023-01-02,2.161
Latvia,2023-01-03,0.0
Latvia,2023-01-04,0.0
Latvia,2023-01-05,5.403
Latvia,2023-01-06,1.081
Latvia,2023-01-07,0.0
Latvia,2023-01-08,0.0
Latvia,2023-01-09,1.081
Latvia,2023-01-10,1.081
Latvia,2023-01-11,3.782
Latvia,2023-01-12,2.161
Latvia,2023-01-13,1.621
Latvia,2023-01-14,0.0
Latvia,2023-01-15,0.0
Latvia,2023-01-16,1.081
Latvia,2023-01-17,1.621
Latvia,2023-01-18,1.621
Latvia,2023-01-19,1.081
Latvia,2023-01-20,0.54
Latvia,2023-01-21,0.0
Latvia,2023-01-22,0.0
Latvia,2023-01-23,0.0
Latvia,2023-01-24,0.0
Latvia,2023-01-25,2.702
Latvia,2023-01-26,0.0
Latvia,2023-01-27,0.0
Latvia,2023-01-28,0.0
Latvia,2023-01-29,0.0
Latvia,2023-01-30,1.621
Latvia,2023-01-31,0.0
Latvia,2023-02-01,12.968
Latvia,2023-02-02,0.0
Latvia,2023-02-03,0.54
Latvia,2023-02-04,0.0
Latvia,2023-02-05,0.0
Latvia,2023-02-06,1.081
Latvia,2023-02-07,0.54
Latvia,2023-02-08,0.54
Latvia,2023-02-09,0.0
Latvia,2023-02-10,1.081
Latvia,2023-02-11,0.0
Latvia,2023-02-12,0.0
Latvia,2023-02-13,0.0
Latvia,2023-02-14,0.54
Latvia,2023-02-15,0.54
Latvia,2023-02-16,2.161
Lithuania,2021-07-10,0.364
Lithuania,2021-07-11,0.0
Lithuania,2021-07-12,1.091
Lithuania,2021-07-13,0.364
Lithuania,2021-07-14,0.364
Lithuania,2021-07-15,0.364
Lithuania,2021-07-16,0.0
Lithuania,2021-07-17,0.0
Lithuania,2021-07-18,0.0
Lithuania,2021-07-19,0.0
Lithuania,2021-07-20,0.0
Lithuania,2021-07-21,0.364
Lithuania,2021-07-22,0.364
Lithuania,2021-07-23,0.0
Lithuania,2021-07-24,0.0
Lithuania,2021-07-25,0.0
Lithuania,2021-07-26,0.0
Lithuania,2021-07-27,0.364
Lithuania,2021-07-28,0.0
Lithuania,2021-07-29,0.364
Lithuania,2021-07-30,0.364
Lithuania,2021-07-31,0.364
Lithuania,2021-08-01,0.727
Lithuania,2021-08-02,0.364
Lithuania,2021-08-03,0.727
Lithuania,2021-08-04,1.091
Lithuania,2021-08-05,0.364
Lithuania,2021-08-06,0.0
Lithuania,2021-08-07,0.364
Lithuania,2021-08-08,0.727
Lithuania,2021-08-09,1.455
Lithuania,2021-08-10,0.727
Lithuania,2021-08-11,1.455
Lithuania,2021-08-12,0.727
Lithuania,2021-08-13,1.091
Lithuania,2021-08-14,2.182
Lithuania,2021-08-15,1.091
Lithuania,2021-08-16,1.818
Lithuania,2021-08-17,1.818
Lithuania,2021-08-18,1.091
Lithuania,2021-08-19,1.091
Lithuania,2021-08-20,2.182
Lithuania,2021-08-21,3.273
Lithuania,2021-08-22,2.182
Lithuania,2021-08-23,3.273
Lithuania,2021-08-24,1.091
Lithuania,2021-08-25,2.182
Lithuania,2021-08-26,2.909
Lithuania,2021-08-27,3.273
Lithuania,2021-08-28,3.636
Lithuania,2021-08-29,3.273
Lithuania,2021-08-30,5.454
Lithuania,2021-08-31,3.273
Lithuania,2021-09-01,2.545
Lithuania,2021-09-02,5.091
Lithuania,2021-09-03,2.909
Lithuania,2021-09-04,4.0
Lithuania,2021-09-05,3.273
Lithuania,2021-09-06,2.182
Lithuania,2021-09-07,2.545
Lithuania,2021-09-08,2.545
Lithuania,2021-09-09,5.091
Lithuania,2021-09-10,4.0
Lithuania,2021-09-11,5.091
Lithuania,2021-09-12,7.273
Lithuania,2021-09-13,8.727
Lithuania,2021-09-14,2.545
Lithuania,2021-09-15,6.909
Lithuania,2021-09-16,5.454
Lithuania,2021-09-17,4.0
Lithuania,2021-09-18,4.364
Lithuania,2021-09-19,6.182
Lithuania,2021-09-20,9.091
Lithuania,2021-09-21,7.636
Lithuania,2021-09-22,3.636
Lithuania,2021-09-23,6.909
Lithuania,2021-09-24,5.818
Lithuania,2021-09-25,5.454
Lithuania,2021-09-26,5.818
Lithuania,2021-09-27,6.909
Lithuania,2021-09-28,6.182
Lithuania,2021-09-29,8.0
Lithuania,2021-09-30,8.727
Lithuania,2021-10-01,8.0
Lithuania,2021-10-02,9.818
Lithuania,2021-10-03,9.454
Lithuania,2021-10-04,11.636
Lithuania,2021-10-05,6.545
Lithuania,2021-10-06,6.909
Lithuania,2021-10-07,7.273
Lithuania,2021-10-08,9.091
Lithuania,2021-10-09,10.182
Lithuania,2021-10-10,9.091
Lithuania,2021-10-11,10.545
Lithuania,2021-10-12,8.363
Lithuania,2021-10-13,11.272
Lithuania,2021-10-14,14.182
Lithuania,2021-10-15,9.454
Lithuania,2021-10-16,9.091
Lithuania,2021-10-17,11.636
Lithuania,2021-10-18,10.182
Lithuania,2021-10-19,9.818
Lithuania,2021-10-20,5.818
Lithuania,2021-10-21,13.091
Lithuania,2021-10-22,13.091
Lithuania,2021-10-23,8.0
Lithuania,2021-10-24,10.182
Lithuania,2021-10-25,11.272
Lithuania,2021-10-26,11.636
Lithuania,2021-10-27,12.727
Lithuania,2021-10-28,16.0
Lithuania,2021-10-29,13.818
Lithuania,2021-10-30,10.182
Lithuania,2021-10-31,15.272
Lithuania,2021-11-01,13.454
Lithuania,2021-11-02,9.454
Lithuania,2021-11-03,14.909
Lithuania,2021-11-04,15.272
Lithuania,2021-11-05,12.0
Lithuania,2021-11-06,10.545
Lithuania,2021-11-07,11.636
Lithuania,2021-11-08,10.545
Lithuania,2021-11-09,13.091
Lithuania,2021-11-10,14.909
Lithuania,2021-11-11,10.909
Lithuania,2021-11-12,8.0
Lithuania,2021-11-13,7.636
Lithuania,2021-11-14,9.091
Lithuania,2021-11-15,12.0
Lithuania,2021-11-16,13.091
Lithuania,2021-11-17,9.818
Lithuania,2021-11-18,10.545
Lithuania,2021-11-19,7.273
Lithuania,2021-11-20,13.818
Lithuania,2021-11-21,9.454
Lithuania,2021-11-22,12.0
Lithuania,2021-11-23,10.545
Lithuania,2021-11-24,6.545
Lithuania,2021-11-25,8.0
Lithuania,2021-11-26,7.636
Lithuania,2021-11-27,8.0
Lithuania,2021-11-28,8.363
Lithuania,2021-11-29,9.454
Lithuania,2021-11-30,7.273
Lithuania,2021-12-01,8.363
Lithuania,2021-12-02,9.091
Lithuania,2021-12-03,6.909
Lithuania,2021-12-04,6.909
Lithuania,2021-12-05,7.273
Lithuania,2021-12-06,8.0
Lithuania,2021-12-07,6.545
Lithuania,2021-12-08,4.364
Lithuania,2021-12-09,8.727
Lithuania,2021-12-10,4.727
Lithuania,2021-12-11,6.909
Lithuania,2021-12-12,7.636
Lithuania,2021-12-13,6.909
Lithuania,2021-12-14,9.454
Lithuania,2021-12-15,6.182
Lithuania,2021-12-16,6.545
Lithuania,2021-12-17,6.182
Lithuania,2021-12-18,8.363
Lithuania,2021-12-19,9.091
Lithuania,2021-12-20,9.091
Lithuania,2021-12-21,8.727
Lithuania,2021-12-22,9.818
Lithuania,2021-12-23,8.727
Lithuania,2021-12-24,8.363
Lithuania,2021-12-25,6.545
Lithuania,2021-12-26,9.454
Lithuania,2021-12-27,6.545
Lithuania,2021-12-28,7.273
Lithuania,2021-12-29,9.091
Lithuania,2021-12-30,6.909
Lithuania,2021-12-31,4.727
Lithuania,2022-01-01,5.454
Lithuania,2022-01-02,7.273
Lithuania,2022-01-03,7.273
Lithuania,2022-01-04,8.0
Lithuania,2022-01-05,5.091
Lithuania,2022-01-06,7.273
Lithuania,2022-01-07,2.182
Lithuania,2022-01-08,7.273
Lithuania,2022-01-09,6.545
Lithuania,2022-01-10,5.091
Lithuania,2022-01-11,5.454
Lithuania,2022-01-12,4.0
Lithuania,2022-01-13,9.454
Lithuania,2022-01-14,4.727
Lithuania,2022-01-15,7.273
Lithuania,2022-01-16,5.091
Lithuania,2022-01-17,4.0
Lithuania,2022-01-18,5.454
Lithuania,2022-01-19,4.364
Lithuania,2022-01-20,5.454
Lithuania,2022-01-21,6.182
Lithuania,2022-01-22,6.182
Lithuania,2022-01-23,4.727
Lithuania,2022-01-24,2.545
Lithuania,2022-01-25,6.545
Lithuania,2022-01-26,6.909
Lithuania,2022-01-27,4.364
Lithuania,2022-01-28,6.182
Lithuania,2022-01-29,4.727
Lithuania,2022-01-30,6.545
Lithuania,2022-01-31,7.273
Lithuania,2022-02-01,5.818
Lithuania,2022-02-02,7.273
Lithuania,2022-02-03,5.818
Lithuania,2022-02-04,5.454
Lithuania,2022-02-05,6.545
Lithuania,2022-02-06,6.182
Lithuania,2022-02-07,5.818
Lithuania,2022-02-08,3.273
Lithuania,2022-02-09,8.727
Lithuania,2022-02-10,4.0
Lithuania,2022-02-11,6.909
Lithuania,2022-02-12,8.0
Lithuania,2022-02-13,10.909
Lithuania,2022-02-14,7.273
Lithuania,2022-02-15,13.091
Lithuania,2022-02-16,7.636
Lithuania,2022-02-17,5.091
Lithuania,2022-02-18,2.909
Lithuania,2022-02-19,6.545
Lithuania,2022-02-20,5.454
Lithuania,2022-02-21,8.0
Lithuania,2022-02-22,8.727
Lithuania,2022-02-23,7.273
Lithuania,2022-02-24,7.636
Lithuania,2022-02-25,12.0
Lithuania,2022-02-26,4.727
Lithuania,2022-02-27,10.182
Lithuania,2022-02-28,4.0
Lithuania,2022-03-01,8.0
Lithuania,2022-03-02,5.454
Lithuania,2022-03-03,7.636
Lithuania,2022-03-04,5.454
Lithuania,2022-03-05,7.636
Lithuania,2022-03-06,5.454
Lithuania,2022-03-07,6.909
Lithuania,2022-03-08,6.545
Lithuania,2022-03-09,6.909
Lithuania,2022-03-10,4.0
Lithuania,2022-03-11,2.182
Lithuania,2022-03-12,7.636
Lithuania,2022-03-13,4.364
Lithuania,2022-03-14,4.727
Lithuania,2022-03-15,5.454
Lithuania,2022-03-16,5.454
Lithuania,2022-03-17,6.182
Lithuania,2022-03-18,2.545
Lithuania,2022-03-19,5.454
Lithuania,2022-03-20,5.091
Lithuania,2022-03-21,3.636
Lithuania,2022-03-22,5.091
Lithuania,2022-03-23,5.818
Lithuania,2022-03-24,6.909
Lithuania,2022-03-25,6.182
Lithuania,2022-03-26,4.727
Lithuania,2022-03-27,5.091
Lithuania,2022-03-28,5.818
Lithuania,2022-03-29,3.273
Lithuania,2022-03-30,4.364
Lithuania,2022-03-31,2.909
Lithuania,2022-04-01,3.273
Lithuania,2022-04-02,4.364
Lithuania,2022-04-03,3.636
Lithuania,2022-04-04,2.182
Lithuania,2022-04-05,4.364
Lithuania,2022-04-06,2.545
Lithuania,2022-04-07,2.545
Lithuania,2022-04-08,4.364
Lithuania,2022-04-09,2.182
Lithuania,2022-04-10,2.182
Lithuania,2022-04-11,2.909
Lithuania,2022-04-12,1.455
Lithuania,2022-04-13,4.0
Lithuania,2022-04-14,2.909
Lithuania,2022-04-15,2.182
Lithuania,2022-04-16,2.909
Lithuania,2022-04-17,2.182
Lithuania,2022-04-18,1.091
Lithuania,2022-04-19,1.091
Lithuania,2022-04-20,2.909
Lithuania,2022-04-21,2.545
Lithuania,2022-04-22,2.909
Lithuania,2022-04-23,1.818
Lithuania,2022-04-24,4.727
Lithuania,2022-04-25,3.273
Lithuania,2022-04-26,0.727
Lithuania,2022-04-27,0.727
Lithuania,2022-04-28,2.545
Lithuania,2022-04-29,2.182
Lithuania,2022-04-30,0.727
Lithuania,2022-05-01,1.818
Lithuania,2022-05-02,2.545
Lithuania,2022-05-03,1.091
Lithuania,2022-05-04,0.727
Lithuania,2022-05-05,0.364
Lithuania,2022-05-06,0.727
Lithuania,2022-05-07,1.091
Lithuania,2022-05-08,0.727
Lithuania,2022-05-09,0.0
Lithuania,2022-05-10,1.091
Lithuania,2022-05-11,0.364
Lithuania,2022-05-12,0.727
Lithuania,2022-05-13,0.727
Lithuania,2022-05-14,0.364
Lithuania,2022-05-15,0.0
Lithuania,2022-05-16,0.0
Lithuania,2022-05-17,0.0
Lithuania,2022-05-18,0.364
Lithuania,2022-05-19,0.364
Lithuania,2022-05-20,0.364
Lithuania,2022-05-21,0.364
Lithuania,2022-05-23,1.091
Lithuania,2022-05-24,1.091
Lithuania,2022-05-25,0.0
Lithuania,2022-05-26,0.364
Lithuania,2022-05-27,0.727
Lithuania,2022-05-28,0.0
Lithuania,2022-05-29,0.364
Lithuania,2022-05-30,0.364
Lithuania,2022-05-31,0.364
Lithuania,2022-06-01,0.0
Lithuania,2022-06-02,0.364
Lithuania,2022-06-03,0.727
Lithuania,2022-06-04,0.0
Lithuania,2022-06-05,0.0
Lithuania,2022-06-06,0.0
Lithuania,2022-06-07,0.364
Lithuania,2022-06-08,0.364
Lithuania,2022-06-09,0.364
Lithuania,2022-06-10,0.364
Lithuania,2022-06-11,0.0
Lithuania,2022-06-12,0.0
Lithuania,2022-06-13,0.727
Lithuania,2022-06-14,0.364
Lithuania,2022-06-15,0.0
Lithuania,2022-06-16,0.0
Lithuania,2022-06-17,0.364
Lithuania,2022-06-18,0.364
Lithuania,2022-06-19,0.0
Lithuania,2022-06-20,1.455
Lithuania,2022-06-21,0.0
Lithuania,2022-06-22,0.0
Lithuania,2022-06-23,0.727
Lithuania,2022-06-24,0.0
Lithuania,2022-06-25,0.364
Lithuania,2022-06-26,0.364
Lithuania,2022-06-27,0.727
Lithuania,2022-06-28,0.727
Lithuania,2022-06-29,1.091
Lithuania,2022-06-30,0.0
Lithuania,2022-07-01,0.364
Lithuania,2022-07-02,0.0
Lithuania,2022-07-03,0.0
Lithuania,2022-07-04,0.364
Lithuania,2022-07-05,0.364
Lithuania,2022-07-06,0.0
Lithuania,2022-07-07,0.727
Lithuania,2022-07-08,0.0
Lithuania,2022-07-09,0.0
Lithuania,2022-07-10,0.0
Lithuania,2022-07-11,1.091
Lithuania,2022-07-12,0.0
Lithuania,2022-07-13,1.455
Lithuania,2022-07-14,1.091
